,esent,eopenrate,eclickrate,avgorder,paperless,refill,doorstep,create_first,first_last,favday_Monday,favday_Saturday,favday_Sunday,favday_Thursday,favday_Tuesday,favday_Wednesday,city_BOM,city_DEL,city_MAA
29259,0.16261605033096144,-1.3969823453650023,-0.9554645362108118,0.16067728958181382,1,0,0,0.7171886030213033,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
25009,0.9359787347106673,-0.7877569361427242,-0.9554645362108118,-1.182680835822294,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
28802,0.27584389124736125,0.24423886272463627,0.750752669814664,-0.6264793795432468,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
25964,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.24530827818453083,0,0,0,0.08803199366128278,1.1738746586817583,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29836,0.7192338401913919,-0.43191973232989445,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6015,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.07605895122968818,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26183,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.06211820599814075,0,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
23599,-0.9201344965892113,0.7922588769327656,0.3852673594957101,-0.6264793795432468,1,0,1,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22122,-0.06719797262417185,-1.3969823453650023,-0.9554645362108118,-1.1417648131523652,1,0,0,-0.992139884782625,-0.76642029518711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24262,-1.324893960244354,1.1173563573836274,0.3852673594957101,-0.9024616112277908,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14489,0.4993215325778863,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,-0.10150138138680301,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
15032,0.827980570483276,0.18453151910573104,-0.9554645362108118,-0.625411170301082,1,0,0,1.1283404011004203,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3308,0.9897091548153909,-0.11330638767637967,0.5287003822563602,-0.6462956948504349,0,0,0,-0.3973166662393107,1.6436043710560209,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22686,0.10559834752501197,0.8934279053016799,1.6584481039075658,-1.1417648131523652,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6437,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.27502299865291585,0,0,0,1.3823431968746853,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4529,1.465962059874493,-0.3771761290745053,0.40905466977288,1.4583532554170504,0,0,0,-0.992139884782625,1.670740340132007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12653,-1.396631677046833,0.4143194289652342,-0.9554645362108118,-0.6147455538200272,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2100,1.5181308974992993,-0.8706845053509068,0.39704723608209996,-0.07326710394159984,0,0,0,1.5297813964510754,1.590614304644564,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
5842,0.8820707543160962,0.8275967504227468,-0.9554645362108118,-1.1141458190631237,0,0,0,-0.992139884782625,1.4434049081703964,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
29085,-0.06719797262417185,1.442198695528953,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7433,0.4993215325778863,-1.3969823453650023,-0.9554645362108118,0.5026800549269574,0,0,0,1.0914662771093862,0.9350538694425616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
21201,-0.1839719963831647,1.6867760887895191,1.325979564653038,0.1124003519974352,1,0,0,0.9349984688218196,1.1335162457284258,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1502,0.4993215325778863,-0.70640192826471,0.6746334663096311,1.2927620116191452,1,0,0,0.7171886030213033,1.5948203485458947,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
24802,1.2558459792355645,-0.5423700808899274,0.4595121595217839,0.21800263820964333,0,0,0,-0.992139884782625,1.6494085710497004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
29163,1.0432664412169024,0.009187588055237405,-0.9554645362108118,-0.675404453205649,1,0,0,1.1011926371294363,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5412,0.4993215325778863,1.1173563573836274,1.103823616673634,1.274307314491635,1,0,1,1.6025709685002865,1.5717001542063176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5415,0.33207291165843633,1.279505252422042,-0.9554645362108118,-0.07326710394159984,1,0,0,1.7263022888927968,1.4509340910802055,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28495,-1.2546670766281962,0.13930424996316923,0.3852673594957101,-0.07326710394159984,1,0,0,0.7798012373746591,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10646,0.9897091548153909,0.33214690091614546,0.5287003822563602,2.30558550907947,0,0,0,1.2815754099963574,1.6490709770126262,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25928,0.8820707543160962,1.2440476744582594,0.9989152028722049,2.2742033320492943,1,0,0,1.6003365759539592,1.6730522179994294,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
23939,-1.0511318565693109,1.5226814076861768,0.3852673594957101,-0.07326710394159984,1,0,1,-0.992139884782625,0.2518603028586407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14568,-1.6246274860372512,0.13930424996316923,0.3852673594957101,-0.625411170301082,1,0,0,-0.3973166662393107,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25585,1.0432664412169024,1.5514953447018085,0.3852673594957101,1.2844132786105058,0,1,0,1.41725335516936,1.6564205657236961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26655,0.6645667735600463,0.11388232156482364,1.2841454844270423,1.275004908795885,0,0,0,1.519965197259541,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24934,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,1.5063041043437178,0,0,0,1.081362684134746,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29519,0.21936131215973487,-0.06223861247782706,-0.9554645362108118,-0.625411170301082,1,0,0,0.8558587143502715,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10239,0.9359787347106673,-0.09990188289453292,1.2191853866933595,-3.5408382983604008,0,0,0,0.8324508378052091,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
25533,1.1498783221286721,-0.15140772513428993,0.4863149103437016,0.23275992253243505,0,0,0,-0.992139884782625,1.6015732071206856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19131,0.4993215325778863,0.022910853434981136,1.103823616673634,1.2171352363661287,1,0,0,0.8071906478273968,-0.76642029518711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22875,-0.9852275372221143,1.4379666815717222,1.3702868401095696,-0.6264793795432468,1,0,0,0.8979911248941955,-0.76642029518711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1.0966548184286353,0.3837645621249024,1.4472077526789449,2.2426541551817434,1,0,0,1.7750949417097488,1.5308277483852737,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
18428,0.8820707543160962,1.1736168472120314,0.3852673594957101,-0.30080705776535727,1,1,1,1.0485066006598893,1.1916677115081966,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
29328,0.4993215325778863,0.022910853434981136,1.325979564653038,-0.07326710394159984,1,0,0,1.0914662771093862,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3533,0.21936131215973487,1.6324397357948608,0.3852673594957101,1.5491957215617795,0,0,0,1.448586147867968,1.6501878677056947,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2126,1.3085973639674964,0.05891074934966711,1.1366435605712721,0.6828675509698993,1,0,0,-0.10150138138680301,1.633472311729854,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8655,0.827980570483276,0.539377473507446,-0.9554645362108118,0.02648546284425145,0,0,0,-0.3973166662393107,1.5827050231241386,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
13363,0.5546167886385531,-0.16740563216267715,1.311774937097223,1.1532542339555358,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9270,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,0.5303574835170728,0,0,0,0.6406903715393891,1.628629150116413,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
12048,-1.470175613074867,0.13930424996316923,0.3852673594957101,1.159321620157924,1,0,0,1.1011926371294363,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
20397,-0.48233317554213717,0.8704237375219516,1.4421558472130507,1.2610351808216411,1,1,0,1.0485066006598893,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1527,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,1.882909378408205,0,0,0,-0.992139884782625,1.5070144551108593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
17489,0.8820707543160962,-0.4685391837530169,0.9989152028722049,-0.6131482868336323,1,1,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10930,0.38805692191736857,1.0673185070028661,-0.9554645362108118,0.10749848334104264,0,0,0,1.6365816766710048,0.990016151746266,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4960,-0.6665977458036425,0.36906260556226245,-0.9554645362108118,0.5319804394533205,1,0,0,1.0485066006598893,1.0141066274743522,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
28653,1.0432664412169024,-0.12634775431686834,0.5142670205503366,-0.6264793795432468,1,1,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3351,1.0966548184286353,-0.8130974121558837,0.5001421758500099,0.12707285316207323,0,0,0,1.1528485523008967,1.6500772539968307,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11887,-0.6665977458036425,0.8843883148301478,1.1709335574381314,0.773925191467709,1,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
16840,0.4438039467001591,1.3108274167940448,0.6929159667301011,-0.625411170301082,1,0,0,1.1105660384470266,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
27575,0.9897091548153909,-0.49115674815643057,0.5287003822563602,1.0983200491140794,1,0,0,-0.10150138138680301,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4898,0.9897091548153909,-0.49115674815643057,-0.9554645362108118,-0.7359572883256907,1,0,0,0.413892938595797,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8060,-0.6665977458036425,-1.3969823453650023,-0.9554645362108118,-0.16449460297150958,0,0,0,0.413892938595797,1.438126227973117,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8770,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.18355604113348853,0,0,0,1.144944166869709,0.9196382872226807,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19854,0.16261605033096144,0.2879121824829275,1.4174092106683316,-0.625411170301082,1,1,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20598,0.10559834752501197,-0.25972717317026106,-0.9554645362108118,0.9253464765399158,1,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11446,-0.7921075461847275,0.8459968383737514,1.2445066858874307,1.2072502442140793,1,0,0,0.3294037955772868,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
30112,0.27584389124736125,0.7425726839681572,1.385662390493461,-0.5655382561727781,1,1,1,-0.992139884782625,1.0938042327613067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2626,-1.396631677046833,0.4143194289652342,-0.9554645362108118,0.2010142435850531,1,0,0,-0.10150138138680301,1.4484739741157289,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
7397,-0.6665977458036425,-1.3969823453650023,-0.9554645362108118,1.1220899778360702,0,0,0,1.226071595828825,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1248,0.9359787347106673,-0.7877569361427242,0.543453808710208,0.21060548025457967,0,0,0,1.4752588166342462,0.17218940020150297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25501,1.0966548184286353,-1.3969823453650023,-0.9554645362108118,-0.13748281111638488,0,0,0,-0.992139884782625,1.568693429799423,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13036,0.4993215325778863,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,0.08803199366128278,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29801,-0.1839719963831647,1.414742209623498,0.9319442321735247,-0.07326710394159984,1,0,0,0.96789157300759,1.1611830668307308,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
23813,-1.1857349351709405,0.8843883148301478,1.5219368547576368,1.0017368772486852,1,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
14940,0.27584389124736125,1.6035207264180813,1.5219368547576368,0.7468664203071669,1,1,0,1.4685320294711222,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11040,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.07326710394159984,1,0,0,1.6132504312975273,1.5800956222994504,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
15951,0.4438039467001591,-0.13484867031531286,-0.9554645362108118,-0.8396952212547718,1,0,0,-0.3973166662393107,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22249,-0.1254182559764667,0.07148755761562457,0.9067329800988267,-1.140532564384352,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4360,0.9897091548153909,-1.3969823453650023,-0.9554645362108118,0.0703316403625586,0,0,0,1.0599140057882879,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
9729,0.9359787347106673,-0.26610484268327866,-0.9554645362108118,0.33428962618520736,0,0,0,-0.3973166662393107,0.6784781410726531,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2119,1.7254523380549718,1.6274533729220688,1.3346332643986365,1.1546825028357641,0,1,1,-0.10150138138680301,1.5823836505017979,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11881,0.8820707543160962,-0.2532566525907567,0.5585395049677702,1.1224492737610388,1,0,0,-0.992139884782625,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23963,-1.1857349351709405,0.575103368312008,-0.9554645362108118,-0.9036129780466136,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29679,0.16261605033096144,-0.6269724845119433,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
11523,1.8283372072178472,0.2766732522501377,1.594370183727928,0.8314032545473514,1,1,0,0.6810027978756811,1.4711018462698167,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20759,0.27584389124736125,-0.6556848301499414,0.750752669814664,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
21387,-0.24287456584784875,1.002761025305585,0.3852673594957101,-4.359242426855882,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2044,0.9359787347106673,0.15396498353091245,0.543453808710208,1.4441875619581914,0,0,0,0.4840543988461073,1.5522444891941882,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
23956,-1.1857349351709405,0.13930424996316923,-0.9554645362108118,-1.2673085724942181,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1688,0.4438039467001591,1.5848173978011575,0.6929159667301011,-1.0188835319690877,1,1,0,-0.3973166662393107,1.3993480697398708,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
26233,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.733208456622509,0,0,0,0.7499420912015307,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
22252,-0.24287456584784875,0.7223847267386293,1.6618978607348658,-0.6163434912146888,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
14050,0.4993215325778863,-0.70640192826471,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
8154,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,1.4576795522625097,0,0,0,0.7171886030213033,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
27064,0.10559834752501197,1.693664477742636,-0.9554645362108118,-0.07326710394159984,0,0,0,1.3431430618840885,-0.76642029518711,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27491,0.9897091548153909,-0.7964688113625358,-0.9554645362108118,0.32113955856472115,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
19544,0.4993215325778863,-1.3969823453650023,-0.9554645362108118,-0.05562828483843022,1,1,0,1.3850590239412868,0.7080967055718379,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
16481,0.609696422680319,-0.01072816749803044,0.6394323940740927,-0.6264793795432468,1,1,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2615,0.9359787347106673,-0.7877569361427242,-0.9554645362108118,-0.07326710394159984,0,0,0,1.454251892243794,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
338,0.9359787347106673,-0.09990188289453292,0.543453808710208,1.2571869007305672,0,0,0,1.4719278892977574,1.6150109854634416,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13581,0.5546167886385531,0.7710965837629419,0.6568122553750507,-0.6264793795432468,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12442,-0.8557813258869165,1.2925950945672924,1.2841454844270423,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6876,0.6645667735600463,1.3277552300101683,-0.9554645362108118,0.7204341040641027,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13220,-1.470175613074867,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24462,-1.324893960244354,0.13930424996316923,1.6448281957339017,-0.625411170301082,1,1,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1846,0.9897091548153909,-1.3969823453650023,-0.9554645362108118,0.16331929573151807,0,0,0,1.4261454534215336,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5407,1.0432664412169024,0.1250322338206586,1.34780440955042,-0.01001742973147624,0,0,0,-0.3973166662393107,1.6348062048104677,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9335,-0.6665977458036425,-1.3969823453650023,-0.9554645362108118,-2.1350184044060256,0,0,0,-0.10150138138680301,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8083,-0.6665977458036425,-1.3969823453650023,-0.9554645362108118,1.4952766055748339,0,0,0,0.96789157300759,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
26267,1.1498783221286721,0.2879121824829275,-0.9554645362108118,-1.1417648131523652,0,0,0,1.7012911871458913,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16041,0.04829774456868317,1.0562585067401709,1.2445066858874307,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6224,0.9897091548153909,-1.3969823453650023,-0.9554645362108118,1.4353993847770508,1,0,0,1.2372361435855248,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17995,0.33207291165843633,0.9829155348645023,-0.9554645362108118,-0.6131482868336323,1,1,0,0.5436999657574196,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9644,1.0966548184286353,-0.13904292708796664,-0.9554645362108118,-0.11957200823420765,0,0,0,1.5148260454591893,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1565,1.570161615465602,0.6261677613186452,1.5219368547576368,1.8037974920663378,1,0,1,0.08803199366128278,1.503988318058972,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20025,0.27584389124736125,0.24423886272463627,1.1709335574381314,0.6836532131037693,1,0,1,-0.992139884782625,0.9350538694425616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
16302,0.4993215325778863,-0.70640192826471,0.6746334663096311,-0.625411170301082,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24622,1.1498783221286721,0.36906260556226245,1.325979564653038,2.4566829306031335,1,0,0,1.1196085733576013,1.669647994452412,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9035,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.07326710394159984,0,0,0,1.2770658642063577,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8212,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.05701814141771115,0,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3056,0.8820707543160962,0.7740783535215899,1.488948663882872,1.6342974676111899,0,0,0,1.5467102944318316,1.6684525754455959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15204,0.8820707543160962,0.36364327928994905,1.231740742417858,1.322914582287982,1,0,0,-0.10150138138680301,1.2593675714956967,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2816,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-0.08351295950479265,0,0,0,1.3146063159322834,-0.76642029518711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
18611,0.21936131215973487,-1.3969823453650023,-0.9554645362108118,-0.625411170301082,1,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
29232,-0.06719797262417185,0.13930424996316923,0.3852673594957101,0.7677537115613471,1,0,1,0.8979911248941955,0.9637759163306511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1293,0.33207291165843633,1.4379666815717222,0.7309518012330677,-1.3548017991646717,0,0,0,1.2143373534749418,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
29728,-1.6246274860372512,0.13930424996316923,0.3852673594957101,1.7123102430690407,0,0,0,0.6810027978756811,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
27458,1.0966548184286353,-0.3025436585125815,-0.9554645362108118,1.3270599321036805,1,0,0,-0.10150138138680301,1.6061253082089675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5831,0.9897091548153909,-0.7964688113625358,-0.9554645362108118,2.529162919621945,0,0,0,-0.3973166662393107,1.0141066274743522,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
22482,-0.009296994998009666,1.6912202291489395,1.5961084910627417,-0.21375774317587973,1,0,1,-0.992139884782625,0.9034422480293657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
17135,0.04829774456868317,1.1173563573836274,0.8358217481872975,-0.6264793795432468,1,0,0,-0.3973166662393107,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17984,0.4993215325778863,-0.3771761290745053,0.6746334663096311,-0.4230861562814966,1,1,0,-0.10150138138680301,-0.76642029518711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21047,0.5546167886385531,1.0477043366647802,0.3852673594957101,-0.07326710394159984,1,0,0,-0.992139884782625,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5076,0.827980570483276,0.7352533005309447,0.5739703873987002,0.07841910898943528,0,0,0,1.081362684134746,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7655,0.4993215325778863,-1.3969823453650023,-0.9554645362108118,-1.2039528238563795,0,0,0,1.0111003496050877,-0.76642029518711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
16955,0.4993215325778863,0.968397040642245,1.325979564653038,0.0278482686775214,1,0,0,-0.992139884782625,0.849462603209633,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7855,-1.796840544394617,-1.3969823453650023,-0.9554645362108118,-1.0661882903768851,0,0,0,1.1821381589172753,-0.76642029518711,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1536,0.9897091548153909,-1.3969823453650023,-0.9554645362108118,1.4872423254379046,0,0,0,1.081362684134746,-0.76642029518711,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13206,0.4993215325778863,0.3944961617876699,1.5684796162512529,-0.625411170301082,1,0,0,-0.10150138138680301,-0.76642029518711,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
